ID,SONG,ALBUM,CHUNK_ID,CHUNK
2434,Question...?,Midnights,1,"I swear that it was somethin'
'Cause I don't remember who I was
Before you painted all my nights
A color I've searched for since"
2435,Question...?,Midnights,2,"But one thing after another
Fuckin' situations, circumstances
Miscommunications, and I
Have to say, by the way"
2436,Question...?,Midnights,3,"I just may like some explanations
Can I ask you a question?
Did you ever have someone kiss you in a crowded room
And every single one of your friends was makin' fun of you"
2437,Question...?,Midnights,4,"But fifteen seconds later, they were clappin' too?
Then what did you do?
Did you leave her house in the middle of the night? Oh
Did you wish you'd put up more of a fight, oh"
2438,Question...?,Midnights,5,"When she said it was too much?
Do you wish you could still touch her?
It's just a question
Half-moon eyes, bad surprise"
2439,Question...?,Midnights,6,"Did you realize out of time?
She was on your mind with some dickhead guy
That you saw that night
But you were on somethin'"
2440,Question...?,Midnights,7,"It was one drink after another
Fuckin' politics and gender roles
And you're not sure and I don't know
Got swept away in the gray"
2441,Question...?,Midnights,8,"I just may like to have a conversation
Can I ask you a question?
Did you ever have someone kiss you in a crowded room
And every single one of your friends was makin' fun of you"
2442,Question...?,Midnights,9,"But fifteen seconds later, they were clappin' too?
Then what did you do?
Did you leave her house in the middle of the night? Oh
Did you wish you'd put up more of a fight, oh"
2443,Question...?,Midnights,10,"When she said it was too much?
Do you wish you could still touch her?
It's just a question
Does it feel like everything's just like"
2444,Question...?,Midnights,11,"Second best after that meteor strike?
And what's that that I heard? That you're still with her?
That's nice, I'm sure that's what's suitable
And right, but tonight"
2445,Question...?,Midnights,12,"Can I ask you a question? (Can I ask you a question?)
Did you ever have someone kiss you in a crowded room (In a crowded room)
And every single one of your friends was makin' fun of you (Makin' fun of you)
But fifteen seconds later, they were clappin' too?"
2446,Question...?,Midnights,13,"Then what did you do? (Do)
Did you leave her house in the middle of the night? Oh
Did you wish you'd put up more of a fight, oh (More of a fight)
When she said it was too much?"
2447,Question...?,Midnights,14,"Do you wish you could still touch her?
It's just a question"
2448,Vigilante Shit,Midnights,0,"Draw the cat eye sharp enough to kill a man
You did some bad things, but I'm the worst of them
Sometimes I wonder which one'll be your last lie
They say looks can kill and I might try"
2449,Vigilante Shit,Midnights,1,"I don't dress for women
I don't dress for men
Lately, I've been dressin' for revenge
I don't start shit, but I can tell you how it ends"
2450,Vigilante Shit,Midnights,2,"Don't get sad, get even
So on the weekends
I don't dress for friends
Lately, I've been dressin' for revenge"
2451,Vigilante Shit,Midnights,3,"She needed cold, hard proof, so I gave her some
She had the envelope, where you think she got it from?
Now she gets the house, gets the kids, gets the pride
Picture me thick as thieves with your ex-wife"
2452,Vigilante Shit,Midnights,4,"And she looks so pretty
Drivin' in your Benz
Lately, she's been dressin' for revenge
She don't start shit, but she can tell you how it ends"
2453,Vigilante Shit,Midnights,5,"Don't get sad, get even
So on the weekends
She don't dress for friends
Lately, she's been dressing for revenge"
2454,Vigilante Shit,Midnights,6,"Ladies always rise above
Ladies know what people want
Someone sweet and kind and fun
The lady simply had enough"
2455,Vigilante Shit,Midnights,7,"While he was doin' lines and crossin' all of mine
Someone told his white-collar crimes to the FBI
And I don't dress for villains
Or for innocents"
2456,Vigilante Shit,Midnights,8,"I'm on my vigilante shit again
I don't start shit, but I can tell you how it ends
Don't get sad, get even
So on the weekends"
2457,Vigilante Shit,Midnights,9,"I don't dress for friends
Lately, I've been dressin' for revenge"
2458,Bejeweled,Midnights,0,"Baby love, I think I've been a little too kind
Didn't notice you walkin' all over my peace of mind
In the shoes I gave you as a present
Puttin' someone first only works when you're in their top five"
2459,Bejeweled,Midnights,1,"And by the way, I'm goin' out tonight
Best believe I'm still bejeweled
When I walk in the room
I can still make the whole place shimmer"
2460,Bejeweled,Midnights,2,"And when I meet the band
They ask, ""Do you have a man?""
I could still say, ""I don't remember""
Familiarity breeds contempt"
2461,Bejeweled,Midnights,3,"Don't put me in the basement
When I want the penthouse of your heart
Diamonds in my eyes
I polish up real, I polish up real nice"
2462,Bejeweled,Midnights,4,"Nice
Baby boy, I think I've been too good of a girl (Too good of a girl)
Did all the extra credit, then got graded on a curve
I think it's time to teach some lessons"
2463,Bejeweled,Midnights,5,"I made you my world (Huh), have you heard? (Huh)
I can reclaim the land
And I miss you (Miss you), but I miss sparklin' (Nice)
Best believe I'm still bejeweled"
2464,Bejeweled,Midnights,6,"When I walk in the room
I can still make the whole place shimmer
And when I meet the band
They ask, ""Do you have a man?"""
2465,Bejeweled,Midnights,7,"I could still say, ""I don't remember""
Familiarity breeds contempt
Don't put me in the basement
When I want the penthouse of your heart"
2466,Bejeweled,Midnights,8,"Diamonds in my eyes
I polish up real, I polish up real nice
Nice
Sapphire tears on my face"
2467,Bejeweled,Midnights,9,"Sadness became my whole sky
But some guy said my aura's moonstone
Just 'cause he was high
And we're dancin' all night"
2468,Bejeweled,Midnights,10,"And you can try to change my mind
But you might have to wait in line
What's a girl gonna do?
A diamond's gotta shine"
2469,Bejeweled,Midnights,11,"Best believe I'm still bejeweled
When I walk in the room
I can still make the whole place shimmer (Shimmer)
And when I meet the band"
2470,Bejeweled,Midnights,12,"They ask, ""Do you have a man?""
I could still say, ""I don't remember""
Familiarity breeds contempt
Don't put me in the basement"
2471,Bejeweled,Midnights,13,"When I want the penthouse of your heart
Diamonds in my eyes
I polish up real (Nice), I polish up real nice
And we're dancin' all night"
2472,Bejeweled,Midnights,14,"And you can try to change my mind
But you might have to wait in line
What's a girl gonna do? What's a girl gonna do?
I polish up nice"
2473,Bejeweled,Midnights,15,"Best believe I'm still bejeweled
When I walk in the room
I can still make the whole place shimmer"
2474,Labyrinth,Midnights,0,"""It only hurts this much right now""
Was what I was thinkin' the whole time
Breathe in, breathe through, breathe deep, breathe out
I'll be gettin' over you my whole life"
2475,Labyrinth,Midnights,1,"You know how scared I am of elevators
Never trust it if it rises fast
It can't last
Uh-oh, I'm fallin' in love"
2476,Labyrinth,Midnights,2,"Oh no, I'm fallin' in love again
Oh, I'm fallin' in love
I thought the plane was goin' down
How'd you turn it right around?"
2477,Labyrinth,Midnights,3,"It only feels this raw right now
Lost in the labyrinth of my mind
Break up, break free, break through, break down
You would break your back to make me break a smile"
2478,Labyrinth,Midnights,4,"You know how much I hate
That everybody just expects me to bounce back
Just like that
Uh-oh, I'm fallin' in love"
2479,Labyrinth,Midnights,5,"Oh no, I'm fallin' in love again
Oh, I'm fallin' in love
I thought the plane was goin' down
How'd you turn it right around?"
2480,Labyrinth,Midnights,6,"Uh-oh, I'm fallin' in love
Oh no, I'm fallin' in love again
Oh, I'm fallin' in love
I thought the plane was goin' down"
2481,Labyrinth,Midnights,7,"How'd you turn it right around?
Uh-oh, I'm fallin' in love
Oh no, I'm fallin' in love again
Oh, I'm fallin' in love"
2482,Labyrinth,Midnights,8,"I thought the plane was goin' down
How'd you turn it right around?
Uh-oh, I'm fallin' in love
Oh no, I'm fallin' in love again"
2483,Labyrinth,Midnights,9,"Oh, I'm fallin' in love
I thought the plane was goin' down
How'd you turn it right around?"
2484,Karma,Midnights,0,"You're talking shit for the hell of it
Addicted to betrayal, but you're relevant
You're terrified to look down
'Cause if you dare, you'll see the glare"
2485,Karma,Midnights,1,"Of everyone you burned just to get there
It's coming back around
And I keep my side of the street clean
You wouldn't know what I mean"
2486,Karma,Midnights,2,"'Cause karma is my boyfriend
Karma is a god
Karma is the breeze in my hair on the weekend
Karma's a relaxing thought"
2487,Karma,Midnights,3,"Aren't you envious that for you it's not?
Sweet like honey, karma is a cat
Purring in my lap 'cause it loves me
Flexing like a goddamn acrobat"
2488,Karma,Midnights,4,"Me and karma vibe like that
Spiderboy, king of thieves
Weave your little webs of opacity
My pennies made your crown"
2489,Karma,Midnights,5,"Trick me once, trick me twice
Don't you know that cash ain't the only price?
It's coming back around
And I keep my side of the street clean"
2490,Karma,Midnights,6,"You wouldn't know what I mean
'Cause karma is my boyfriend
Karma is a god
Karma is the breeze in my hair on the weekend"
2491,Karma,Midnights,7,"Karma's a relaxing thought
Aren't you envious that for you it's not?
Sweet like honey, karma is a cat
Purring in my lap 'cause it loves me"
2492,Karma,Midnights,8,"Flexing like a goddamn acrobat
Me and karma vibe like that
Ask me what I learned from all those years
Ask me what I earned from all those tears"
2493,Karma,Midnights,9,"Ask me why so many fade, but I'm still here
(I'm still here, I'm still here)
'Cause karma is the thunder
Rattling your ground"
2494,Karma,Midnights,10,"Karma's on your scent like a bounty hunter
Karma's gonna track you down
Step by step, from town to town
Sweet like justice, karma is a queen"
2495,Karma,Midnights,11,"Karma takes all my friends to the summit
Karma is the guy on the screen
Coming straight home to me
'Cause karma is my boyfriend (Karma is my boyfriend)"
2496,Karma,Midnights,12,"Karma is a god
Karma is the breeze in my hair on the weekend (Weekend)
Karma's a relaxing thought
Aren't you envious that for you it's not?"
2497,Karma,Midnights,13,"Sweet like honey, karma is a cat
Purring in my lap 'cause it loves me
Flexing like a goddamn acrobat
Me and karma vibe like that"
2498,Karma,Midnights,14,"Karma is my boyfriend
Karma is a god (Ah)
Uh-huh, mm
Karma's a relaxing thought"
2499,Sweet Nothing,Midnights,0,"I spy with my little tired eye
Tiny as a firefly
A pebble that we picked up last July
Down deep inside your pocket"
